parent_sked,parent_sked_part,in_a_group,db_table,ordering,db_name,xpath,irs_type,db_type,line_number,description,versions
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,149,NndsEmrgncyCrPlcyInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/NondisEmergencyCarePolicyInd,BooleanType,String(length=5), Part V Section B Line 21, Part V Section B repeating group; Non-discriminatory emergency medical care policy?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,150,NEmrgncyCrInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/NoEmergencyCareInd,CheckboxType,String(length=1), Part V Section B Line 21a, Part V Section B repeating group; No emergency care,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,151,NEmrgncyCrPlcyInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/NoEmergencyCarePolicyInd,CheckboxType,String(length=1), Part V Section B Line 21b, Part V Section B repeating group; No emergency policy,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,152,EmrgncyCrLmtdInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/EmergencyCareLimitedInd,CheckboxType,String(length=1), Part V Section B Line 21c, Part V Section B repeating group; Limits emergency care,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,153,OthrRsnInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/OtherReasonInd,CheckboxType,String(length=1), Part V Section B Line 21d, Part V Section B repeating group; Other reason,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,154,LwstNgttdRtsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/LowestNegotiatedRatesInd,CheckboxType,String(length=1), Part V Section B Line 22a, Part V Section B repeating group; Charged amount in excess of lowest negotiated rates?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,155,AvrgNgttdRtsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/AverageNegotiatedRatesInd,CheckboxType,String(length=1), Part V Section B Line 22b, Part V Section B repeating group; Charged amount in excess of average negotiated rates?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,156,MdcrRtsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/MedicareRatesInd,CheckboxType,String(length=1), Part V Section B Line 22c, Part V Section B repeating group; Charged more than medicare rate?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,157,OthrMthdUsdInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/OtherMethodUsedInd,CheckboxType,String(length=1), Part V Section B Line 22d, Part V Section B repeating group; Used other method,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,158,AmntsGnrllyBlldInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/AmountsGenerallyBilledInd,BooleanType,String(length=5), Part V Section B Line 23, Part V Section B repeating group; Charged more than amount generally billed?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vb,True,SkdHHsptlFcltyPlcsPrctc,159,GrssChrgsInd,/IRS990ScheduleH/HospitalFcltyPoliciesPrctcGrp/GrossChargesInd,BooleanType,String(length=5), Part V Section B Line 24, Part V Section B repeating group; Gross charges in billing?,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vc,True,SkdHSpplmntlInfrmtn,1,SpplmntlInfrmtn,/IRS990ScheduleH/SupplementalInformationGrp,,Text,," Part V Section C, Supplemental Information for Part V Section B",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vc,True,SkdHSpplmntlInfrmtn,2,FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationGrp/FormAndLineReferenceDesc,LineExplanationType,String(length=100), Part V," Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vc,True,SkdHSpplmntlInfrmtn,3,ExplntnTxt,/IRS990ScheduleH/SupplementalInformationGrp/ExplanationTxt,ExplanationType,Text, Part V," Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference explanation",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vc,True,SkdHSpplmntlInfrmtn,4,SpplmntlInfrmtn,/IRS990ScheduleH/SupplementalInformationGrp,,Text,," Part V Section C, Supplemental Information for Part V Section B",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vc,True,SkdHSpplmntlInfrmtn,5,FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationGrp/FormAndLineReferenceDesc,LineExplanationType,String(length=100), Part V," Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vc,True,SkdHSpplmntlInfrmtn,6,ExplntnTxt,/IRS990ScheduleH/SupplementalInformationGrp/ExplanationTxt,ExplanationType,Text, Part V," Part V Section C, Supplemental Information for Part V Section B; Form, part and line number reference explanation",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,False,skedh_part_vd,1,FcltyNm,/IRS990ScheduleH/FacilityNum,Count2Type,Integer, Part V Section D, Number of other facilities,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,False,skedh_part_vd,2,OthHlthCrFcltsNtHsptl,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp,,Text,," Part V section D, other health care facilities",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,1,OthHlthCrFclts,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp,,Text,," Part V section D, other health care facilities; Part V Section D repeating group",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,2,BsnssNmLn1Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Name, business; Business name line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,3,BsnssNmLn2Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Name, business; Business name line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,4,AddrssLn1Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine1,StreetAddressType,String(length=35), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; Address line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,5,AddrssLn2Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine2,StreetAddressType,String(length=35), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; Address line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,6,CtyNm,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/City,CityType,String(length=22), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; City",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,7,SttAbbrvtnCd,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/State,StateType,String(length=2), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; State",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,8,ZIPCd,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/ZIPCode,ZIPCodeType,String(length=15), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; ZIP code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,9,FcltyTxt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/FacilityTxt,LineExplanationType,String(length=100), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Facility type",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,False,skedh_part_vd,3,FcltyNm,/IRS990ScheduleH/FacilityNum,Count2Type,Integer, Part V Section D, Number of other facilities,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,False,skedh_part_vd,4,OthHlthCrFcltsNtHsptl,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp,,Text,," Part V section D, other health care facilities",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,10,OthHlthCrFclts,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp,,Text,," Part V section D, other health care facilities; Part V Section D repeating group",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,11,BsnssNmLn1Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Name, business; Business name line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,12,BsnssNmLn2Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Name, business; Business name line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,13,AddrssLn1Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; Address line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,14,AddrssLn2Txt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; Address line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,15,CtyNm,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/CityNm,CityType,String(length=22), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,16,SttAbbrvtnCd,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/StateAbbreviationCd,StateType,String(length=2), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; State",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,17,ZIPCd,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/USAddress/ZIPCd,ZIPCodeType,String(length=15), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Address - US; ZIP code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vd,True,SkdHOthHlthCrFclts,18,FcltyTxt,/IRS990ScheduleH/OthHlthCareFcltsNotHospitalGrp/OthHlthCareFcltsGrp/FacilityTxt,LineExplanationType,String(length=100), Part V Section D," Part V section D, other health care facilities; Part V Section D repeating group; Facility type",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vi,True,SkdHSpplmntlInfrmtnDtl,1,SpplmntlInfrmtnDtl,/IRS990ScheduleH/SupplementalInformationDetail,,Text,, Part VI contents,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vi,True,SkdHSpplmntlInfrmtnDtl,2,FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,String(length=100), Part VI," Part VI contents; Form, part and line number reference",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vi,True,SkdHSpplmntlInfrmtnDtl,3,ExplntnTxt,/IRS990ScheduleH/SupplementalInformationDetail/ExplanationTxt,ExplanationType,Text, Part VI," Part VI contents; Form, part and line number explanation",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vi,True,SkdHSpplmntlInfrmtnDtl,4,SpplmntlInfrmtnDtl,/IRS990ScheduleH/SupplementalInformationDetail,,Text,, Part VI contents,2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vi,True,SkdHSpplmntlInfrmtnDtl,5,FrmAndLnRfrncDsc,/IRS990ScheduleH/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,String(length=100), Part VI," Part VI contents; Form, part and line number reference",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleH,skedh_part_vi,True,SkdHSpplmntlInfrmtnDtl,6,ExplntnTxt,/IRS990ScheduleH/SupplementalInformationDetail/ExplanationTxt,ExplanationType,Text, Part VI," Part VI contents; Form, part and line number explanation",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_i,False,skedi_part_i,1,GrntRcrdsMntndInd,/IRS990ScheduleI/GrantRecordsMaintainedInd,BooleanType,String(length=5), Part I Line 1," Does the organization maintain records to substantiate the amount of the grants or assistance, the grantees' eligibility for the grants or assistance, and the selection criteria used to award the grants or assistance?",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,1,SkdI_RcpntTbl,/IRS990ScheduleI/RecipientTable,,Text, Part II," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,2,RcpntBsnssNm_BsnssNmLn1Txt,/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1,BusinessNameLine1Type,String(length=75), Part II; Part II Line 1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Name - Business; Business name line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,3,RcpntBsnssNm_BsnssNmLn1Txt,/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,String(length=75), Part II; Part II Line 1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Name - Business; Business name line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,4,RcpntBsnssNm_BsnssNmLn2Txt,/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2,BusinessNameLine2Type,String(length=75), Part II; Part II Line 1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Name - Business; Business name line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,5,RcpntBsnssNm_BsnssNmLn2Txt,/IRS990ScheduleI/RecipientTable/RecipientBusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,String(length=75), Part II; Part II Line 1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Name - Business; Business name line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,6,RcpntTbl_RcpntEIN,/IRS990ScheduleI/RecipientTable/RecipientEIN,EINType,String(length=9), Part II; Part II Line  1 Column (b)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; EIN of recipient",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,7,RcpntTbl_IRCSctnDsc,/IRS990ScheduleI/RecipientTable/IRCSectionDesc,ShortDescriptionType,String(length=20), Part II; Part II Line  1 Column (c)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; IRC code section if applicable",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,8,RcpntTbl_CshGrntAmt,/IRS990ScheduleI/RecipientTable/CashGrantAmt,USAmountType,BigInteger, Part II; Part II Line  1 Column (d)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Amount of cash grant",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,9,RcpntTbl_NnCshAssstncAmt,/IRS990ScheduleI/RecipientTable/NonCashAssistanceAmt,USAmountType,BigInteger, Part II; Part II Line  1 Column (e)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Amount of non-cash assistance",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,10,RcpntTbl_VltnMthdUsdDsc,/IRS990ScheduleI/RecipientTable/ValuationMethodUsedDesc,LineExplanationType,String(length=100), Part II; Part II Line  1 Column (f)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Method of valuation (book. FMV, appraisal, other)",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,11,RcpntTbl_NnCshAssstncDsc,/IRS990ScheduleI/RecipientTable/NonCashAssistanceDesc,LineExplanationType,String(length=100), Part II; Part II Line  1 Column (g)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Description of non-cash assistance",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,12,RcpntTbl_PrpsOfGrntTxt,/IRS990ScheduleI/RecipientTable/PurposeOfGrantTxt,ShortExplanationType,Text, Part II; Part II Line  1 Column (h)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Purpose of grant",2013v3.0;2013v3.1;2013v4.0;2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,13,USAddrss_AddrssLn1Txt,/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; Address line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,14,USAddrss_AddrssLn1Txt,/IRS990ScheduleI/RecipientTable/USAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; Address line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,15,USAddrss_AddrssLn2Txt,/IRS990ScheduleI/RecipientTable/USAddress/AddressLine2,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; Address line 2",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,16,USAddrss_AddrssLn2Txt,/IRS990ScheduleI/RecipientTable/USAddress/AddressLine2Txt,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; Address line 2",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,17,USAddrss_CtyNm,/IRS990ScheduleI/RecipientTable/USAddress/City,CityType,String(length=22), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; City",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,18,USAddrss_CtyNm,/IRS990ScheduleI/RecipientTable/USAddress/CityNm,CityType,String(length=22), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; City",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,19,USAddrss_SttAbbrvtnCd,/IRS990ScheduleI/RecipientTable/USAddress/State,StateType,String(length=2), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; State",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,20,USAddrss_SttAbbrvtnCd,/IRS990ScheduleI/RecipientTable/USAddress/StateAbbreviationCd,StateType,String(length=2), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; State",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,21,USAddrss_ZIPCd,/IRS990ScheduleI/RecipientTable/USAddress/ZIPCd,ZIPCodeType,String(length=15), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; ZIP code",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,22,USAddrss_ZIPCd,/IRS990ScheduleI/RecipientTable/USAddress/ZIPCode,ZIPCodeType,String(length=15), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - US; ZIP code",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,23,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine1,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Address line 1",2013v3.0;2013v3.1;2013v4.0
IRS990ScheduleI,skedi_part_ii,True,SkdIRcpntTbl,24,FrgnAddrss_AddrssLn1Txt,/IRS990ScheduleI/RecipientTable/ForeignAddress/AddressLine1Txt,StreetAddressType,String(length=35), Part II; Part II Line  1 Column (a)," Complete if the organization reported more than $5,000 on Form 990, Part IX, line 1 for any recipient that received more than $5,000; Address of recipient - Foreign; Address line 1",2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0
